$Lewiston qdt year 2016 YC 06/21/22,
228.917,19.26719163
228.958,7.2347421
229,-3.3296455
229.042,5.20612723
229.083,-4.5621733
229.125,-4.9199862
229.167,4.163780833
229.208,-3.446436233
229.25,-1.126822767
229.292,-1.4638794
229.333,5.0768112
229.375,13.29634703
229.417,-1.7778101
229.458,-7.641078533
229.5,-4.1044915
229.542,-19.11711683
229.583,-40.88000057
229.625,-19.43564237
229.667,5.55740893
229.708,6.618839133
229.75,14.38288443
229.792,4.988299233
229.833,3.16635587
229.875,32.61153383
229.917,29.07335843
229.958,6.6183317
230,-6.454147
230.042,0.194125433
230.083,-3.3314212
230.125,-1.8075094
230.167,4.086271233
230.208,-1.4016119
230.25,-1.7866043
230.292,-2.6797295
230.333,-0.286464067
230.375,11.91544523
230.417,1.953627167
230.458,-1.737240633
230.5,-10.13465207
230.542,-13.80798163
230.583,-40.0395782
230.625,-16.4609004
230.667,5.33706107
230.708,6.946711167
230.75,-5.445572533
230.792,17.0219725
230.833,8.533416567
230.875,45.92402093
230.917,33.76857363
230.958,-14.11384607
231,6.4140469
231.042,-6.268021467
231.083,-6.886227767
231.125,4.0926191
231.167,-3.1450124
231.208,-2.2493215
231.25,-3.351734867
231.292,3.390642067
231.333,-1.2708385
231.375,-2.054190767
231.417,9.1790825
231.458,9.2510641
231.5,-2.670522367
231.542,-18.0592287
231.583,-45.7080929
231.625,-22.52092317
231.667,10.82943773
231.708,6.740070933
231.75,6.441253333
231.792,0.131662
231.833,2.084793067
231.875,51.91618383
231.917,18.35477917
231.958,-0.69798247
232,1.2667007
232.042,-1.223484567
232.083,-3.8234137
232.125,1.1634503
232.167,-5.7591028
232.208,3.905671833
232.25,-7.6159136
232.292,11.69146163
232.333,3.73055647
232.375,2.172551633
232.417,-0.9880229
232.458,-4.170488067
232.5,-19.8222278
232.542,-41.7363764
232.583,-16.69249647
232.625,-0.94463267
232.667,11.06432683
232.708,1.198600133
232.75,11.16535377
232.792,6.920114733
232.833,60.2201111
232.875,-6.42830037
232.917,-5.88031813
232.958,7.334876533
233,6.977703833
233.042,-4.197598
233.083,-2.6530668
233.125,-4.7076176
233.167,1.977661333
233.208,-1.6088584
233.25,-3.188524
233.292,2.020044533
233.333,-0.1204822
233.375,9.82883023
233.417,7.297182167
233.458,-10.16585717
233.5,-6.640117033
233.542,-35.5565106
233.583,-32.7636125
233.625,-3.92442877
233.667,10.17887217
233.708,6.0931547
233.75,2.8872206
233.792,9.624933233
233.833,5.646124533
233.875,42.87285877
233.917,22.52525303
233.958,-4.46214167
234,8.398814133
234.042,-2.3005933
234.083,3.631227833
234.125,-5.363387567
234.167,-5.9901661
234.208,3.6598408
234.25,5.870782367
234.292,2.3481326
234.333,-1.1307131
234.375,-28.19358923
234.417,-24.52103263
234.458,10.6369297
234.5,11.39089127
234.542,2.5982844
234.583,-26.3670904
234.625,0.06397907
234.667,1.0287955
234.708,-4.998603767
234.75,7.797359067
234.792,-5.026945033
234.833,7.06548757
234.875,45.328205
234.917,16.9740243
234.958,-4.1886943
235,15.19769213
235.042,-2.0201694
235.083,-0.3106101
235.125,-3.8908269
235.167,0.685639233
235.208,2.730549267
235.25,4.1199006
235.292,10.5045084
235.333,1.2154352
235.375,-9.127132133
235.417,3.5308947
235.458,-10.88388243
235.5,-29.3638261
235.542,-24.47879613
235.583,-12.9895234
235.625,-6.07830633
235.667,-10.05214267
235.708,8.4072695
235.75,10.82964913
235.792,7.682578433
235.833,1.3238009
235.875,42.40847683
235.917,26.72725213
235.958,9.3809636
236,3.4357129
236.042,-4.6350173
236.083,-1.994887967
236.125,-2.586912
236.167,-5.2964109
236.208,-20.40089683
236.25,-16.36055403
236.292,7.106681567
236.333,-3.197974633
236.375,3.2413018
236.417,-0.696251833
236.458,-0.216672867
236.5,2.5547583
236.542,0.7938332
236.583,-0.838197933
236.625,-7.0692967
236.667,-27.32314537
236.708,-17.0703339
236.75,7.50088857
236.792,-3.3625898
236.833,3.88594787
236.875,60.23060027
236.917,37.2523087
236.958,-27.85181667
237,4.31797637
237.042,-8.877013867
237.083,-2.002651067
237.125,1.544240233
237.167,-0.648812867
237.208,9.6175006
237.25,12.315405
237.292,-25.60077043
237.333,-12.890097
237.375,-1.6701794
237.417,3.8650167
237.458,5.8894838
237.5,0.0760824
237.542,0.9303879
237.583,1.0491093
237.625,2.187608
237.667,0.2782945
237.708,-28.916444
237.75,-12.79147847
237.792,36.9545379
237.833,3.726220367
237.875,38.94865863
237.917,13.62584447
237.958,-20.68795477
238,-17.90816537
238.042,0.732884333
238.083,-3.253223867
238.125,2.341339133
238.167,-3.22328
238.208,3.341635567
238.25,-2.909816767
238.292,11.02264207
238.333,9.342461833
238.375,-25.04008583
238.417,-11.7253366
238.458,0.532368033
238.5,-0.466416533
238.542,-6.1090531
238.583,0.2790713
238.625,6.0698377
238.667,1.636398033
238.708,-26.4847437
238.75,-3.95866487
238.792,-3.381966867
238.833,44.73003317
238.875,31.46161727
238.917,13.09909123
238.958,1.12300337
239,1.6408948
239.042,-1.219416633
239.083,-0.0910509
239.125,4.7465082
239.167,1.5440253
239.208,-3.582465867
239.25,1.284321233
239.292,1.100851233
239.333,1.994077733
239.375,-3.3734663
239.417,-15.8938826
239.458,-7.5263805
239.5,4.09786437
239.542,-1.3295466
239.583,9.585508733
239.625,5.4165525
239.667,-0.980816233
239.708,-33.32132633
239.75,45.63814187
239.792,42.92057357
239.833,-6.8449784
239.875,12.30346567
239.917,2.8216515
239.958,0.737061967
240,-2.284434367
240.042,1.181627733
240.083,0.839493533
240.125,0.500367333
240.167,2.659442533
240.208,0.810191833
240.25,-1.9553982
240.292,2.928599067
240.333,3.149377433
240.375,1.443594833
240.417,0.676877
240.458,3.527378833
240.5,-0.748243267
240.542,-23.9243171
240.583,-14.3430717
240.625,38.67763753
240.667,11.1448983
240.708,-45.42623573
240.75,-5.88880923
240.792,-8.1564069
240.833,62.27578267
240.875,25.07184053
240.917,2.2962133
240.958,7.50003507
241,-10.1700444
241.042,7.41830697
241.083,-1.877927867
241.125,-1.4003351
241.167,1.394174533
241.208,4.493484867
241.25,-0.1165366
241.292,0.574722033
241.333,1.456302033
241.375,0.7834672
241.417,0.072354067
241.458,-10.1374088
241.5,-15.51010953
241.542,6.025484867
241.583,0.479490933
241.625,8.397384433
241.667,8.839958133
241.708,-2.5797478
241.75,6.498996267
241.792,0.2466443
241.833,3.218316467
241.875,21.20662733
241.917,11.41729723
241.958,6.994625133
242,5.601479967
242.042,-2.3758362
242.083,1.688118033
242.125,-0.444089467
242.167,1.414767533
242.208,1.158850933
242.25,0.425617633
242.292,1.097265133
242.333,2.282088933
242.375,0.759788333
242.417,-0.192313
242.458,0.967703567
242.5,-11.6217124
242.542,-14.70819437
242.583,6.230319933
242.625,-2.4897334
242.667,7.487939967
242.708,2.7297591
242.75,1.337194533
242.792,4.907812133
242.833,3.498700667
242.875,27.01501367
242.917,4.8121016
242.958,4.430448267
243,15.21704833
243.042,-29.2749736
243.083,-1.53278667
243.125,-1.5211445
243.167,-10.27064567
243.208,23.50917827
243.25,23.3817488
243.292,-6.3205845
243.333,5.289997333
243.375,-1.066967067
243.417,-0.330220267
243.458,-0.380832633
243.5,-22.9713022
243.542,-6.731287367
243.583,0.0190365
243.625,-2.737444967
243.667,7.711199533
243.708,3.345314233
243.75,3.307311633
243.792,6.4486379
243.833,20.71916687
243.875,8.848017633
243.917,0.954393133
243.958,3.535608133
244,2.389344633
244.042,-1.428226667
244.083,0.389475833
244.125,-0.876348667
244.167,-1.614279067
244.208,0.602950233
244.25,0.653419533
244.292,-0.5292538
244.333,-15.15258977
244.375,-13.9511688
244.417,-9.45955117
244.458,-0.301115733
244.5,10.55773473
244.542,9.945197933
244.583,7.433326833
244.625,2.500214233
244.667,7.366109633
244.708,3.027503533
244.75,0.980909667
244.792,27.00378457
244.833,10.03318657
244.875,1.805864933
244.917,-1.686687567
244.958,0.123211967
245,-8.556608
245.042,-3.8140625
245.083,6.227033233
245.125,-2.637744033
245.167,2.129307133
245.208,10.2589255
245.25,-1.3359478
245.292,-1.334383167
245.333,4.634935767
245.375,-0.7290199
245.417,-3.009166333
245.458,-13.9857159
245.5,-13.52104193
245.542,0.6974928
245.583,5.928797567
245.625,3.9315774
245.667,1.580570167
245.708,5.7895341
245.75,15.00421473
245.792,0.507224033
245.833,-4.4362043
245.875,20.7443652
245.917,10.6821577
245.958,5.760623833
246,0.4689508
246.042,4.565669733
246.083,-1.6005127
246.125,2.956747333
246.167,2.495288433
246.208,3.578461833
246.25,4.746452067
246.292,1.976034567
246.333,0.587282867
246.375,-0.920873933
246.417,0.513070567
246.458,0.606801467
246.5,-0.1714403
246.542,-15.49318027
246.583,-18.41220307
246.625,3.93157367
246.667,5.326817833
246.708,-0.721619867
246.75,5.365205667
246.792,7.977607467
246.833,0.634092467
246.875,27.080636
246.917,11.62463723
246.958,1.924444233
247,2.083951733
247.042,0.275528633
247.083,0.166957333
247.125,0.482611533
247.167,0.106883933
247.208,6.888413133
247.25,3.232883667
247.292,1.545610367
247.333,-2.796074367
247.375,4.479951367
247.417,-9.10814223
247.458,-2.229549567
247.5,3.1645364
247.542,-13.6647641
247.583,3.311823833
247.625,-5.244478167
247.667,6.3879797
247.708,1.293726667
247.75,2.086015133
247.792,6.265108067
247.833,5.3395523
247.875,19.3089409
247.917,6.552334133
247.958,3.044710933
248,7.975150633
248.042,-5.7677898
248.083,3.505963633
248.125,0.019945333
248.167,1.338880933
248.208,-0.959898567
248.25,6.502707433
248.292,7.065886533
248.333,-2.914474467
248.375,0.748775367
248.417,1.472596967
248.458,0.078576867
248.5,-2.621133
248.542,-20.42281787
248.583,-7.325679167
248.625,-0.581443367
248.667,6.343366133
248.708,-0.6535975
248.75,8.085635033
248.792,-7.164432967
248.833,16.46244813
248.875,-5.089172933
248.917,31.443109
248.958,4.2280936
249,4.674483733
249.042,5.482925833
249.083,-1.8047939
249.125,1.594795133
249.167,-0.900563467
249.208,5.1570692
249.25,3.2396946
249.292,0.8385647
249.333,-1.9815408
249.375,1.545402367
249.417,5.073341867
249.458,-2.9565543
249.5,-7.245311433
249.542,1.125214933
249.583,-15.2420844
249.625,-3.74237813
249.667,8.936648433
249.708,-6.9976474
249.75,-12.4757046
249.792,-22.1891852
249.833,3.3959684
249.875,51.4460183
249.917,41.35401047
249.958,4.2928747
250,6.16879337
250.042,-7.3675052
250.083,4.754066667
250.125,1.895182033
250.167,-6.3376644
250.208,6.021302433
250.25,5.616118067
250.292,0.319645267
250.333,0.600353167
250.375,5.4967063
250.417,-2.308101967
250.458,2.323994467
250.5,-1.563047633
250.542,0.763115567
250.583,2.328570167
250.625,-4.544287633
250.667,-6.3506247
250.708,-39.7968858
250.75,4.65360383
250.792,-16.58535327
250.833,1.54103277
250.875,51.18166443
250.917,24.67346793
250.958,1.958585833
251,9.381672833
251.042,3.108264433
251.083,0.293498833
251.125,2.392640433
251.167,0.147083733
251.208,2.3587328
251.25,4.499376667
251.292,5.5044778
251.333,3.9154679
251.375,2.249120633
251.417,2.334207133
251.458,-4.1459875
251.5,-2.186604067
251.542,2.670400233
251.583,-1.392866067
251.625,-19.28819157
251.667,-4.833995867
251.708,-35.15249717
251.75,-5.11548413
251.792,-6.014342967
251.833,7.4439633
251.875,64.6784986
251.917,15.1008682
251.958,0.49548377
252,14.5502888
252.042,1.3799469
252.083,2.4601852
252.125,-3.031523533
252.167,-3.5224888
252.208,7.7604183
252.25,5.664895233
252.292,-4.2481386
252.333,2.3074882
252.375,-9.921202433
252.417,0.786875233
252.458,-10.7345073
252.5,-6.2933496
252.542,-3.980910867
252.583,-3.528658033
252.625,9.7974648
252.667,3.377620067
252.708,-0.610930733
252.75,6.150310333
252.792,-0.837332133
252.833,10.62276777
252.875,22.76767223
252.917,8.2977107
252.958,-0.640707267
253,-3.011895233
253.042,-5.318857733
253.083,6.1477182
253.125,-0.442578433
253.167,-3.656744333
253.208,13.08085937
253.25,6.478002
253.292,-0.705103967
253.333,0.391043533
253.375,-3.072715267
253.417,2.432588933
253.458,2.267666267
253.5,-13.6830214
253.542,-20.68310577
253.583,-3.6468907
253.625,5.006749767
253.667,5.1043323
253.708,6.9061731
253.75,0.391630767
253.792,2.6482322
253.833,13.61334353
253.875,15.27173227
253.917,8.376310267
253.958,6.0814083
254,-1.65011
254.042,-6.497737667
254.083,3.018377767
254.125,3.924424267
254.167,-0.336415933
254.208,10.7412763
254.25,14.84889013
254.292,-3.251050767
254.333,1.932821933
254.375,-2.5721364
254.417,2.577446733
254.458,0.6748691
254.5,-12.0052805
254.542,-14.64449103
254.583,-14.53341993
254.625,0.961907067
254.667,7.8866278
254.708,4.4568735
254.75,7.327958667
254.792,1.2467672
254.833,5.9386469
254.875,-3.597393267
254.917,24.84895057
254.958,4.18822823
255,4.177417567
255.042,9.0424861
255.083,2.449322867
255.125,-3.189535533
255.167,1.9676151
255.208,7.89825883
255.25,9.275469133
255.292,3.239612833
255.333,-2.724857767
255.375,-0.729133167
255.417,-1.2191682
255.458,4.529714233
255.5,2.579156367
255.542,-24.07174107
255.583,-19.76232917
255.625,2.72702353
255.667,-2.7359395
255.708,7.9220778
255.75,-0.554005233
255.792,5.464162933
255.833,6.589435067
255.875,19.88296297
255.917,7.785315767
255.958,1.629022567
256,7.530922567
256.042,-2.318314833
256.083,4.1080565
256.125,-5.893704033
256.167,6.4777633
256.208,-2.657601533
256.25,2.087758667
256.292,0.691452933
256.333,-0.562768433
256.375,2.6169418
256.417,11.1995965
256.458,-28.21821243
256.5,3.0491302
256.542,10.57327897
256.583,-10.62992347
256.625,2.716351167
256.667,2.871771
256.708,4.0297558
256.75,-0.505818933
256.792,5.263153433
256.833,5.0872708
256.875,-22.86358757
256.917,71.1980246
256.958,-9.242067733
257,-13.82569833
257.042,10.8878506
257.083,0.610112967
257.125,3.1658826
257.167,-0.505575933
257.208,15.68969153
257.25,6.507110233
257.292,6.097266267
257.333,-3.322798567
257.375,-0.686839167
257.417,0.910084233
257.458,-3.7783952
257.5,-2.290969133
257.542,-19.86854273
257.583,-7.966366
257.625,1.225036467
257.667,0.9952118
257.708,-0.5160391
257.75,7.869669467
257.792,4.002622633
257.833,0.9691921
257.875,23.6714328
257.917,9.0747086
257.958,-1.323231733
258,6.079845467
258.042,-1.243362233
258.083,0.803229067
258.125,0.354167267
258.167,1.3793488
258.208,7.181798067
258.25,3.744551633
258.292,-3.964639933
258.333,0.372288767
258.375,-0.222186033
258.417,0.9243292
258.458,10.80152657
258.5,6.7309183
258.542,1.694883933
258.583,-3.558809367
258.625,1.907748933
258.667,-7.2645349
258.708,-52.2796197
258.75,-11.38370593
258.792,-8.164229667
258.833,43.4351007
258.875,33.430799
258.917,7.982081367
258.958,-3.2401162
259,7.340750233
259.042,-1.701883167
259.083,2.116803267
259.125,3.387406
259.167,0.967387467
259.208,-1.000418433
259.25,3.242024467
259.292,0.654057833
259.333,4.2148725
259.375,16.92179617
259.417,1.354661833
259.458,-3.6236012
259.5,-1.849511467
259.542,4.564882967
259.583,-1.603009767
259.625,-25.6936572
259.667,-15.5380713
259.708,-3.310411033
259.75,9.767910467
259.792,0.591598867
259.833,9.5716177
259.875,25.49979143
259.917,4.9434302
259.958,5.228945667
260,-3.616587633
260.042,2.4079411
260.083,-0.4781393
260.125,3.705633567
260.167,3.591704167
260.208,0.316485867
260.25,1.698293267
260.292,0.428227167
260.333,4.0617296
260.375,0.677785367
260.417,-0.780480633
260.458,12.28133917
260.5,11.12008627
260.542,-24.60705637
260.583,-12.6741114
260.625,-8.396237433
260.667,6.318175767
260.708,2.1863215
260.75,8.9967095
260.792,0.036552867
260.833,5.136088767
260.875,25.66796917
260.917,-0.977473567
260.958,8.5607415
261,5.436476167
261.042,0.311288067
261.083,-0.712535233
261.125,5.5769632
261.167,-0.258715133
261.208,-2.899318733
261.25,4.4144379
261.292,0.033141667
261.333,0.503899967
261.375,3.5600636
261.417,0.999541467
261.458,6.6669482
261.5,9.713472
261.542,4.5083957
261.583,6.7798341
261.625,-34.47585323
261.667,-14.0366498
261.708,1.4283021
261.75,8.938391867
261.792,-1.853313033
261.833,3.593875067
261.875,29.65434477
261.917,5.338272967
261.958,-2.050685333
262,9.4866854
262.042,-3.277279633
262.083,-1.880845133
262.125,4.5360389
262.167,1.341138267
262.208,-0.079510133
262.25,0.736646267
262.292,4.1122573
262.333,0.382609267
262.375,5.73595473
262.417,11.04630413
262.458,5.229979333
262.5,-2.272242667
262.542,0.642302133
262.583,-23.9914553
262.625,-15.69847677
262.667,-3.915697367
262.708,8.734872933
262.75,8.266506867
262.792,0.467080833
262.833,2.096353533
262.875,22.81047767
262.917,5.843019567
262.958,-0.312349933
263,7.136936
263.042,0.449878667
263.083,-0.746049833
263.125,1.529540667
263.167,-0.923141933
263.208,2.6197182
263.25,-0.218447933
263.292,-0.730315833
263.333,4.3663011
263.375,1.408221767
263.417,0.482717767
263.458,1.362253867
263.5,2.475138967
263.542,3.5037716
263.583,-16.66471533
263.625,-0.616328367
263.667,-0.262342867
263.708,3.978550067
263.75,-0.062231067
263.792,12.88069993
263.833,-1.4289877
263.875,20.78155537
263.917,6.463541967
263.958,-2.553779967
264,5.453199633
264.042,0.4440179
264.083,2.610987033
264.125,3.472211233
264.167,-0.8685938
264.208,-1.9963284
264.25,0.232771533
264.292,11.75707133
264.333,10.42490023
264.375,5.4818706
264.417,-18.05978847
264.458,-9.31406977
264.5,-2.1118162
264.542,1.1817733
264.583,1.834847467
264.625,5.1378435
264.667,-1.168970067
264.708,0.9028506
264.75,-0.624520767
264.792,2.3616865
264.833,-5.078841733
264.875,25.5592334
264.917,5.641169033
264.958,2.47100167
265,11.72597603
265.042,10.10644163
265.083,-0.008121467
265.125,-2.8316717
265.167,3.015603133
265.208,4.257829333
265.25,-1.8291915
265.292,12.16104033
265.333,10.72281813
265.375,5.097091133
265.417,-2.230494367
265.458,-2.5097536
265.5,10.2506197
265.542,-3.9252554
265.583,-7.828639333
265.625,3.211898567
265.667,-13.6342244
265.708,-42.11536567
265.75,-21.8108092
265.792,-2.7064328
265.833,6.4117768
265.875,61.12199353
265.917,3.92446363
265.958,0.67584923
266,18.11942433
266.042,4.778035
266.083,-2.4465005
266.125,3.331161433
266.167,0.1045277
266.208,13.62277067
266.25,5.0551329
266.292,3.022317633
266.333,-3.118223967
266.375,-1.785246233
266.417,-1.168068667
266.458,-0.884192467
266.5,3.126522033
266.542,-2.952951067
266.583,-17.86020177
266.625,-13.4893776
266.667,3.506323333
266.708,-27.78403797
266.75,-0.26837193
266.792,1.90637077
266.833,-0.649094233
266.875,60.88377883
266.917,10.13482753
266.958,-0.121418467
267,18.48087483
267.042,0.0611596
267.083,3.386819433
267.125,-4.0629653
267.167,-0.576917267
267.208,12.07461027
267.25,13.06845067
267.292,3.816125267
267.333,-1.2177234
267.375,-3.190664733
267.417,-2.948251033
267.458,1.2607713
267.5,2.035141533
267.542,-17.80272443
267.583,-14.99675533
267.625,-3.387051
267.667,0.090824167
267.708,-26.37527603
267.75,-4.6149431
267.792,-1.412115033
267.833,34.61820853
267.875,41.91926423
267.917,9.980632467
267.958,-7.339140967
268,-0.195867833
268.042,3.235580067
268.083,-1.029412833
268.125,3.560112467
268.167,0.749831667
268.208,7.31939097
268.25,18.05592453
268.292,8.913285633
268.333,-11.1191659
268.375,-6.4300017
268.417,0.834213233
268.458,4.4516792
268.5,-17.86998937
268.542,-27.68145893
268.583,7.971462633
268.625,0.580111467
268.667,-0.435289333
268.708,-27.8360854
268.75,3.9843162
268.792,-4.0013945
268.833,26.49486317
268.875,43.08651057
268.917,12.0807275
268.958,-7.4759321
269,3.4345947
269.042,-3.237957
269.083,-0.9867216
269.125,2.1917527
269.167,-20.6600835
269.208,-0.0744497
269.25,1.75611237
269.292,-0.0737184
269.333,0.7650111
269.375,22.17473467
269.417,27.75821373
269.458,-5.913021567
269.5,-0.364618267
269.542,9.257382767
269.583,-4.749519633
269.625,-5.2205213
269.667,-49.05094647
269.708,-23.33062507
269.75,-4.17102263
269.792,7.9287068
269.833,3.508833067
269.875,51.51638593
269.917,15.20418373
269.958,21.93484073
270,-12.65770247
270.042,3.260523733
270.083,-1.62845807
270.125,-2.595386367
270.167,-2.281779267
270.208,10.2575894
270.25,9.235883667
270.292,-4.663742767
270.333,4.735651867
270.375,-7.952894367
270.417,-13.40209047
270.458,2.275714667
270.5,2.4897113
270.542,-21.97722207
270.583,-0.37983233
270.625,-9.5694292
270.667,20.463886
270.708,-25.1168777
270.75,-8.1090329
270.792,0.468519767
270.833,4.94887113
270.875,53.52687397
270.917,10.07154247
270.958,12.03131727
271,7.452330533
271.042,-0.971107433
271.083,-2.333000933
271.125,0.814012667
271.167,1.9121768
271.208,-5.166668433
271.25,0.4586334
271.292,10.8240491
271.333,-13.17022273
271.375,23.97298767
271.417,-5.91764257
271.458,-14.35141273
271.5,-6.3054392
271.542,3.581426267
271.583,-40.7622198
271.625,-5.97988783
271.667,0.97410867
271.708,-6.333958133
271.75,12.4372678
271.792,4.000521133
271.833,-0.634977067
271.875,-4.388393467
271.917,63.75394317
271.958,20.2167812
272,2.69761197
272.042,2.28041057
272.083,-5.623467533
272.125,-3.013627133
272.167,-1.258373233
272.208,11.1215587
272.25,15.30142233
272.292,3.382892567
272.333,-8.681043867
272.375,-5.242305667
272.417,-2.886296467
272.458,-1.852265533
272.5,-18.35604137
272.542,-42.42680367
272.583,-14.13938023
272.625,3.27821087
272.667,9.409845167
272.708,5.027358767
272.75,3.261707133
272.792,4.2287688
272.833,57.3856727
272.875,2.18725353
272.917,-13.11574203
272.958,35.5919143
273,5.088446233
273.042,-12.018398
273.083,2.79108
273.125,-0.075357167
273.167,-6.108811867
273.208,-1.818510867
273.25,-5.289753067
273.292,3.768813867
273.333,-45.622578
273.375,0.23072643
273.417,-4.74369543
273.458,-25.87517877
273.5,6.8275812
273.542,14.8502142
273.583,26.6421656
273.625,22.07492703
273.667,-35.66800587
273.708,-8.260513
273.75,6.10932633
273.792,-7.067832333
273.833,2.097865567
273.875,58.3072751
273.917,39.04162727
273.958,-24.62513637
274,0.880649667
274.042,-5.5238793
274.083,7.26300923
274.125,-9.4121171
274.167,-2.184979667
274.208,4.630894667
274.25,-0.543223233
274.292,-0.707794133
274.333,8.74979977
274.375,8.829685067
274.417,-24.036077
274.458,-10.05712767
274.5,-1.507775367
274.542,-3.865669167
274.583,5.557048867
274.625,0.307955733
274.667,-29.97407137
274.708,-11.66829763
274.75,3.90084047
274.792,4.031048
274.833,4.5536519
274.875,49.7538678
274.917,0.88606023
274.958,12.48129327
275,6.1493956
275.042,1.406913633
275.083,0.614843033
275.125,-5.788264467
275.167,-0.684376467
275.208,2.337101833
275.25,-4.694555
275.292,9.68610733
275.333,9.643262533
275.375,-1.475349233
275.417,-7.3607681
275.458,-20.67246093
275.5,4.69334013
275.542,-8.298720367
275.583,-2.390182433
275.625,-34.76077057
275.667,-1.5652028
275.708,6.77135347
275.75,0.208283567
275.792,4.5011764
275.833,-0.8867672
275.875,26.7839761
275.917,28.06478637
275.958,-5.95065327
276,-0.7197516
276.042,0.1676914
276.083,18.37382263
276.125,9.920973533
276.167,7.1227481
276.208,-13.76689737
276.25,-0.217323167
276.292,7.390026367
276.333,-1.7319883
276.375,0.818497733
276.417,-0.200483067
276.458,2.431030367
276.5,1.602240933
276.542,0.029296733
276.583,20.40271437
276.625,11.03947577
276.667,6.066944633
276.708,-5.600551967
276.75,-1.9391685
276.792,-7.040065667
276.833,3.708107467
276.875,-43.68550687
276.917,-10.2167307
276.958,4.2861068
277,-1.1472066
277.042,0.3443505
277.083,5.535145167
277.125,4.892033367
277.167,2.765393767
277.208,-1.001867767
277.25,3.675211667
277.292,-0.200752167
277.333,8.4791019
277.375,-0.867839767
277.417,4.281427667
277.458,3.383546167
277.5,3.557940467
277.542,-0.378023367
277.583,1.035739967
277.625,16.19977443
277.667,21.2762322
277.708,5.737474567
277.75,-2.9700418
277.792,9.077393433
277.833,-37.26766333
277.875,-7.85391697
277.917,3.29321407
277.958,-2.8343995
278,0.075288433
278.042,6.273584367
278.083,5.236935267
278.125,-3.386498567
278.167,3.923061167
278.208,-1.572440767
278.25,4.550760167
278.292,7.030954167
278.333,0.621393233
278.375,2.053772467
278.417,-0.587379967
278.458,2.487517367
278.5,1.515194133
278.542,1.636764333
278.583,3.176461333
278.625,2.127168267
278.667,23.6167608
278.708,19.3398954
278.75,5.3315698
278.792,-10.53647833
278.833,5.174988867
278.875,-39.30756697
278.917,-17.9678364
278.958,2.95841057
279,4.5298623
279.042,3.140898533
279.083,5.709678167
279.125,1.057492933
279.167,0.261820433
279.208,-1.134695067
279.25,3.548418767
279.292,-0.081071467
279.333,7.648959867
279.375,1.583353533
279.417,1.391356933
279.458,2.892309633
279.5,4.893550933
279.542,-3.571474767
279.583,-3.743129633
279.625,27.48569277
279.667,20.68754217
279.708,1.96393257
279.75,-8.7271601
279.792,-4.001468333
279.833,4.552272267
279.875,-34.33307373
279.917,-10.97539503
279.958,3.84623557
280,-1.6071007
280.042,12.73447263
280.083,-2.145096667
280.125,1.458238367
280.167,5.097409767
280.208,-4.9200752
280.25,4.821633867
280.292,2.403273833
280.333,3.082856833
280.375,0.798449233
280.417,0.025536833
280.458,3.581213467
280.5,4.708318167
280.542,2.296725033
280.583,-0.119965767
280.625,32.0667015
280.667,15.38167393
280.708,5.031893467
280.75,-8.146322567
280.792,-9.504725867
280.833,3.329597867
280.875,-46.3260028
280.917,-5.42519467
280.958,-7.496347867
281,13.54554783
281.042,-4.0511688
281.083,6.840625867
281.125,2.971973333
281.167,3.439682467
281.208,-2.103582967
281.25,3.120746133
281.292,1.551626233
281.333,3.989884767
281.375,-0.025999667
281.417,2.874223533
281.458,1.013304933
281.5,4.658503167
281.542,0.001856333
281.583,2.064649767
281.625,35.71765103
281.667,-22.42631643
281.708,-1.477210667
281.75,-3.959802567
281.792,2.761310933
281.833,32.26744507
281.875,-43.35794833
281.917,1.529248733
281.958,0.011045033
282,4.2646201
282.042,0.638427833
282.083,8.2372128
282.125,1.654725033
282.167,-4.278491467
282.208,1.600505733
282.25,3.559508533
282.292,3.879478067
282.333,0.131696733
282.375,3.408913633
282.417,0.978922033
282.458,3.134650167
282.5,2.488641633
282.542,0.918452867
282.583,12.28782253
282.625,20.3550999
282.667,12.0782872
282.708,4.901238133
282.75,-13.23356797
282.792,-1.004570067
282.833,3.5677491
282.875,-35.04997067
282.917,-3.312405967
282.958,-8.6712049
283,6.4024741
283.042,1.444602967
283.083,4.384136967
283.125,-3.211140367
283.167,-1.718811167
283.208,1.708394333
283.25,4.827589867
283.292,2.033508533
283.333,-0.299463167
283.375,26.2563501
283.417,14.0243875
283.458,4.9856219
283.5,-7.163957567
283.542,0.243508533
283.583,-29.395885
283.625,-6.019944633
283.667,-7.835265
283.708,3.740164667
283.75,2.680524867
283.792,7.475103433
283.833,8.136616433
283.875,-8.0484106
283.917,3.5653015
283.958,0.480271733
284,2.668060833
284.042,5.255732533
284.083,1.953618567
284.125,-1.045162767
284.167,-0.952226267
284.208,4.728359167
284.25,0.095982133
284.292,30.44653307
284.333,18.53600987
284.375,2.29049543
284.417,-2.459156433
284.458,-9.242669267
284.5,-3.236876833
284.542,-22.61061757
284.583,-11.09165167
284.625,-8.543212267
284.667,1.013546867
284.708,4.907299
284.75,-5.4289444
284.792,3.4978517
284.833,3.4776071
284.875,-6.987903633
284.917,-4.052872767
284.958,7.494002267
285,-1.641825833
285.042,3.551237667
285.083,9.349081267
285.125,-0.173898167
285.167,-4.222004267
285.208,20.4815332
285.25,8.7149427
285.292,-1.284967767
285.333,-1.2754724
285.375,-5.734434333
285.417,1.222517967
285.458,-1.044563467
