"$Flow file for segment 109, flow allocation from historic 2016 WHI Run YC 08/14/2023",,,
",,,",,,
JDAY,WdamL,WdamU,Spill
187.583,0.209,3.331,0
187.625,0.27,3.282,0
187.667,0.379,3.179,0
187.708,0.392,3.166,0
187.750,0.534,3.034,0
187.792,0.499,3.047,0
187.833,0.709,2.843,0
187.875,0.719,2.831,0
187.917,0.66,2.89,0
187.958,0.511,3.039,0
188.000,0.388,3.162,0
188.042,0.308,3.242,0
188.083,0,3.55,0
188.125,0,3.55,0
188.167,0,3.55,0
188.208,0,3.55,0
188.250,0,3.55,0
188.292,0.193,3.357,0
188.333,0.223,3.331,0
188.375,0,3.55,0
188.417,0,3.55,0
188.458,0,3.55,0
188.500,0,3.55,0
188.542,0,3.552,0
188.583,0.041,3.513,0
188.625,0.154,3.402,0
188.667,0.267,3.291,0
188.708,0.389,3.167,0
188.750,0.45,3.104,0
188.792,0.626,2.926,0
188.833,0.888,2.662,0
188.875,0.811,2.319,0
188.917,0.884,2.22,0
188.958,0.775,2.329,0
189.000,0.662,2.44,0
189.042,0.526,2.574,0
189.083,0.174,2.912,0
189.125,0,3.104,0
189.167,0,3.096,0
189.208,0,3.096,0
189.250,0,3.086,0
189.292,0.106,2.99,0
189.333,0.056,3.04,0
189.375,0,3.096,0
189.417,0,3.104,0
189.458,0,3.096,0
189.500,0,3.088,0
189.542,0.094,3.006,0
189.583,0.144,3.7,0
189.625,0.03,3.268,0
189.667,0,2.94,0
189.708,0,2.94,0
189.750,0,2.94,0
189.792,0,2.94,0
189.833,0,2.94,0
189.875,0,2.94,0
189.917,0,2.94,0
189.958,0,2.94,0
190.000,0,2.94,0
190.042,0,2.94,0
190.083,0,2.94,0
190.125,0,2.938,0
190.167,0,2.936,0
190.208,0,2.936,0
190.250,0,2.936,0
190.292,0,2.938,0
190.333,0,2.936,0
190.375,0,2.938,0
190.417,0,2.938,0
190.458,0,2.76,0
190.500,0,2.7,0
190.542,0,2.7,0
190.583,0,2.7,0
190.625,0,2.7,0
190.667,0,2.7,0
190.708,0,2.7,0
190.750,0,2.7,0
190.792,0,2.7,0
190.833,0,2.7,0
190.875,0,2.7,0
190.917,0,2.7,0
190.958,0,2.694,0
191.000,0,2.708,0
191.042,0,2.7,0
191.083,0,2.7,0
191.125,0,2.7,0
191.167,0,2.7,0
191.208,0,2.694,0
191.250,0,2.7,0
191.292,0,2.7,0
191.333,0,2.708,0
191.375,0,2.7,0
191.417,0,2.7,0
191.458,0,2.694,0
191.500,0,2.7,0
191.542,0,2.702,0
191.583,0,2.702,0
191.625,0,2.712,0
191.667,0,2.694,0
191.708,0,2.704,0
191.750,0,2.704,0
191.792,0,2.702,0
191.833,0,2.7,0
191.875,0,2.7,0
191.917,0,2.7,0
191.958,0,2.7,0
192.000,0,2.7,0
192.042,0,2.7,0
192.083,0,2.7,0
192.125,0,2.7,0
192.167,0,2.7,0
192.208,0,2.7,0
192.250,0,2.7,0
192.292,0,2.7,0
192.333,0,2.7,0
192.375,0,2.7,0
192.417,0,2.7,0
192.458,0,2.7,0
192.500,0,2.7,0
192.542,0,2.7,0
192.583,0,2.7,0
192.625,0,2.7,0
192.667,0,2.7,0
192.708,0,2.702,0
192.750,0,2.7,0
192.792,0,2.7,0
192.833,0,2.7,0
192.875,0,2.7,0
192.917,0,2.7,0
192.958,0,2.7,0
193.000,0,2.7,0
193.042,0,2.7,0
193.083,0,2.7,0
193.125,0,2.7,0
193.167,0,2.7,0
193.208,0,2.694,0
193.250,0,2.708,0
193.292,0,2.7,0
193.333,0,2.7,0
193.375,0,2.7,0
193.417,0,2.7,0
193.458,0,2.7,0
193.500,0,2.708,0
193.542,0,2.7,0
193.583,0,2.7,0
193.625,0,2.694,0
193.667,0,2.7,0
193.708,0,2.702,0
193.750,0,2.702,0
193.792,0,2.71,0
193.833,0,2.696,0
193.875,0,2.702,0
193.917,0,2.7,0
193.958,0,2.702,0
194.000,0,2.7,0
194.042,0,2.7,0
194.083,0,2.7,0
194.125,0,2.7,0
194.167,0,2.7,0
194.208,0,2.7,0
194.250,0,2.7,0
194.292,0,2.7,0
194.333,0,2.7,0
194.375,0,2.7,0
194.417,0,2.7,0
194.458,0,2.7,0
194.500,0,2.702,0
194.542,0,2.704,0
194.583,0,2.702,0
194.625,0,2.704,0
194.667,0,2.706,0
194.708,0,2.706,0
194.750,0,2.706,0
194.792,0,2.706,0
194.833,0,2.704,0
194.875,0,2.706,0
194.917,0,2.702,0
194.958,0,2.702,0
195.000,0,2.702,0
195.042,0,2.7,0
195.083,0,2.7,0
195.125,0,2.694,0
195.167,0,2.708,0
195.208,0,2.7,0
195.250,0,2.7,0
195.292,0,2.7,0
195.333,0,2.7,0
195.375,0,2.694,0
195.417,0,2.472,0
195.458,0,3.032,0
195.500,0,2.802,0
195.542,0,2.732,0
195.583,0,2.74,0
195.625,0,2.74,0
195.667,0,2.74,0
195.708,0,2.74,0
195.750,0,2.748,0
195.792,0,2.734,0
195.833,0,2.742,0
195.875,0,2.742,0
195.917,0,2.74,0
195.958,0,2.74,0
196.000,0,2.74,0
196.042,0,2.74,0
196.083,0,2.74,0
196.125,0,2.74,0
196.167,0,2.74,0
196.208,0,2.74,0
196.250,0,2.74,0
196.292,0,2.74,0
196.333,0,2.74,0
196.375,0,2.74,0
196.417,0,2.74,0
196.458,0,2.74,0
196.500,0,2.74,0
196.542,0,2.74,0
196.583,0,2.742,0
196.625,0,2.744,0
196.667,0,2.744,0
196.708,0,2.744,0
196.750,0,2.744,0
196.792,0,2.744,0
196.833,0,2.744,0
196.875,0,2.744,0
196.917,0,2.744,0
196.958,0,2.744,0
197.000,0,2.744,0
197.042,0,2.742,0
197.083,0,2.74,0
197.125,0,2.74,0
197.167,0,2.742,0
197.208,0,2.74,0
197.250,0,2.732,0
197.292,0,2.748,0
197.333,0,2.74,0
197.375,0,2.742,0
197.417,0,2.734,0
197.458,0,2.742,0
197.500,0,2.75,0
197.542,0,2.744,0
197.583,0,2.744,0
197.625,0,2.738,0
197.667,0,2.744,0
197.708,0,2.744,0
197.750,0,2.744,0
197.792,0,2.752,0
197.833,0,2.738,0
197.875,0,2.744,0
197.917,0,2.744,0
197.958,0,2.744,0
198.000,0,2.744,0
198.042,0,2.744,0
198.083,0,2.744,0
198.125,0,2.744,0
198.167,0,2.744,0
198.208,0,2.744,0
198.250,0,2.742,0
198.292,0,2.742,0
198.333,0,2.742,0
198.375,0,2.744,0
198.417,0,2.744,0
198.458,0,2.744,0
198.500,0,2.744,0
198.542,0,2.744,0
198.583,0,2.744,0
198.625,0,2.744,0
198.667,0,2.744,0
198.708,0,2.744,0
198.750,0,2.744,0
198.792,0,2.744,0
198.833,0,2.744,0
198.875,0.086,2.658,0
198.917,0.084,2.66,0
198.958,0.05,2.694,0
199.000,0.07,2.674,0
199.042,0,2.736,0
199.083,0,2.748,0
199.125,0,2.742,0
199.167,0,2.74,0
199.208,0,2.732,0
199.250,0,2.74,0
199.292,0,2.748,0
199.333,0,2.74,0
199.375,0,2.74,0
199.417,0,2.734,0
199.458,0,2.744,0
199.500,0,2.744,0
199.542,0,2.744,0
199.583,0,2.752,0
199.625,0,2.738,0
199.667,0,2.744,0
199.708,0,2.744,0
199.750,0,2.744,0
199.792,0,2.744,0
199.833,0,2.744,0
199.875,0.117,2.627,0
199.917,0.137,2.607,0
199.958,0,2.744,0
200.000,0,2.742,0
200.042,0,2.74,0
200.083,0,2.74,0
200.125,0,2.74,0
200.167,0,2.74,0
200.208,0,2.74,0
200.250,0,2.74,0
200.292,0,2.74,0
200.333,0,2.74,0
200.375,0,2.74,0
200.417,0,2.74,0
200.458,0,2.742,0
200.500,0,2.744,0
200.542,0,2.74,0
200.583,0,2.74,0
200.625,0,2.742,0
200.667,0,2.744,0
200.708,0,2.744,0
200.750,0,2.744,0
200.792,0,2.742,0
200.833,0,2.742,0
200.875,0,2.742,0
200.917,0,2.74,0
200.958,0,2.74,0
201.000,0,2.74,0
201.042,0,2.74,0
201.083,0,2.74,0
201.125,0,2.74,0
201.167,0,2.74,0
201.208,0,2.74,0
201.250,0,2.742,0
201.292,0,2.732,0
201.333,0,2.748,0
201.375,0,2.74,0
201.417,0,2.74,0
201.458,0,2.74,0
201.500,0,2.74,0
201.542,0,2.734,0
201.583,0,2.75,0
201.625,0,2.822,0
201.667,0,3.552,0
201.708,0.715,2.441,0
201.750,0,3.156,0
201.792,0.003,3.161,0
201.833,0,3.146,0
201.875,0,3.156,0
201.917,0,3.156,0
201.958,0,3.156,0
202.000,0,3.154,0
202.042,0,3.152,0
202.083,0,3.16,0
202.125,0,3.14,0
202.167,0,3.15,0
202.208,0,3.152,0
202.250,0,3.152,0
202.292,0,3.15,0
202.333,0,3.148,0
202.375,0,3.148,0
202.417,0,3.152,0
202.458,0,3.156,0
202.500,0,3.156,0
202.542,0,3.156,0
202.583,0,3.156,0
202.625,0,3.156,0
202.667,0,3.156,0
202.708,0,3.156,0
202.750,0,3.156,0
202.792,0,3.156,0
202.833,0,3.156,0
202.875,0.012,3.144,0
202.917,0.023,3.133,0
202.958,0,3.154,0
203.000,0,3.154,0
203.042,0,3.152,0
203.083,0,3.148,0
203.125,0,3.148,0
203.167,0,3.152,0
203.208,0,3.15,0
203.250,0,3.148,0
203.292,0,3.148,0
203.333,0.013,3.135,0
203.375,0,3.148,0
203.417,0,3.138,0
203.458,0,3.168,0
203.500,0,3.168,0
203.542,0,3.156,0
203.583,0,3.156,0
203.625,0,3.156,0
203.667,0,3.146,0
203.708,0,3.156,0
203.750,0,3.156,0
203.792,0,3.156,0
203.833,0,3.156,0
203.875,0,3.164,0
203.917,0,3.156,0
203.958,0,3.146,0
204.000,0,3.154,0
204.042,0,3.154,0
204.083,0,3.15,0
204.125,0,3.15,0
204.167,0,3.15,0
204.208,0,3.156,0
204.250,0,3.152,0
204.292,0,3.154,0
204.333,0,3.152,0
204.375,0,3.154,0
204.417,0,3.152,0
204.458,0,3.156,0
204.500,0,3.156,0
204.542,0,3.156,0
204.583,0,3.156,0
204.625,0,3.156,0
204.667,0,3.156,0
204.708,0,3.156,0
204.750,0.013,3.143,0
204.792,0,3.156,0
204.833,0,3.156,0
204.875,0,3.156,0
204.917,0,3.156,0
204.958,0.013,3.143,0
205.000,0.016,3.14,0
205.042,0,3.156,0
205.083,0,3.156,0
205.125,0,3.156,0
205.167,0,3.156,0
205.208,0,3.156,0
205.250,0,3.156,0
205.292,0,3.156,0
205.333,0.025,3.121,0
205.375,0,3.164,0
205.417,0,3.156,0
205.458,0,3.156,0
205.500,0,3.156,0
205.542,0,3.156,0
205.583,0,3.156,0
205.625,0,3.146,0
205.667,0,3.156,0
205.708,0,3.156,0
205.750,0,3.156,0
205.792,0,3.164,0
205.833,0,3.156,0
205.875,0.01,3.136,0
205.917,0.069,3.087,0
205.958,0.096,3.06,0
206.000,0.089,3.067,0
206.042,0.072,3.084,0
206.083,0.079,3.085,0
206.125,0.01,3.136,0
206.167,0,3.156,0
206.208,0,3.156,0
206.250,0,3.156,0
206.292,0,3.156,0
206.333,0,3.156,0
206.375,0,3.156,0
206.417,0,3.188,0
206.458,0,3.742,0
206.500,0,3.742,0
206.542,0,3.742,0
206.583,0.002,3.74,0
206.625,0,3.742,0
206.667,0.019,3.723,0
206.708,0.038,3.704,0
206.750,0.006,3.736,0
206.792,0,3.742,0
206.833,0.01,3.732,0
206.875,0.022,3.72,0
206.917,0.021,3.721,0
206.958,0.039,3.703,0
207.000,0,3.742,0
207.042,0,3.742,0
207.083,0,3.742,0
207.125,0,3.742,0
207.167,0,3.742,0
207.208,0,3.742,0
207.250,0,3.742,0
207.292,0,3.742,0
207.333,0,3.742,0
207.375,0,3.742,0
207.417,0,3.732,0
207.458,0,4.146,0
207.500,0,4.284,0
207.542,0,4.284,0
207.583,0,4.284,0
207.625,0,4.284,0
207.667,0,4.272,0
207.708,0,4.284,0
207.750,0,4.284,0
207.792,0,4.284,0
207.833,0,4.296,0
207.875,0.043,4.229,0
207.917,0,4.284,0
207.958,0,4.284,0
208.000,0,4.284,0
208.042,0,4.284,0
208.083,0,4.284,0
208.125,0,4.284,0
208.167,0,4.284,0
208.208,0,4.284,0
208.250,0,4.284,0
208.292,0,4.284,0
208.333,0,4.284,0
208.375,0,4.284,0
208.417,0,4.284,0
208.458,0,4.284,0
208.500,0,4.284,0
208.542,0,4.284,0
208.583,0,4.284,0
208.625,0,4.284,0
208.667,0,4.284,0
208.708,0,4.284,0
208.750,0,4.284,0
208.792,0,4.284,0
208.833,0,4.284,0
208.875,0,4.284,0
208.917,0,4.284,0
208.958,0,4.284,0
209.000,0,4.284,0
209.042,0,4.284,0
209.083,0,4.284,0
209.125,0,4.284,0
209.167,0,4.284,0
209.208,0,4.272,0
209.250,0,4.284,0
209.292,0,4.296,0
209.333,0,4.31,0
209.375,0,4.316,0
209.417,0,4.306,0
209.458,0,4.316,0
209.500,0,4.316,0
209.542,0,4.33,0
209.583,0,4.32,0
209.625,0,4.31,0
209.667,0,4.322,0
209.708,0,4.322,0
209.750,0,4.322,0
209.792,0,4.322,0
209.833,0,4.322,0
209.875,0,4.334,0
209.917,0,4.31,0
209.958,0,4.322,0
210.000,0,4.322,0
210.042,0,4.32,0
210.083,0,4.316,0
210.125,0,4.316,0
210.167,0,4.316,0
210.208,0,4.316,0
210.250,0,4.316,0
210.292,0,4.316,0
210.333,0,4.316,0
210.375,0,4.316,0
210.417,0,4.316,0
210.458,0,4.316,0
210.500,0,4.316,0
210.542,0,4.316,0
210.583,0,4.318,0
210.625,0,4.322,0
210.667,0,4.322,0
210.708,0,4.322,0
210.750,0,4.322,0
210.792,0,4.322,0
210.833,0,4.322,0
210.875,0,4.322,0
210.917,0,4.32,0
210.958,0,4.322,0
211.000,0,4.322,0
211.042,0,4.318,0
211.083,0,4.316,0
211.125,0,4.316,0
211.167,0,4.316,0
211.208,0,4.316,0
211.250,0,4.316,0
211.292,0,4.316,0
211.333,0,4.316,0
211.375,0,4.304,0
211.417,0,4.318,0
211.458,0,4.328,0
211.500,0,4.316,0
211.542,0,4.304,0
211.583,0,4.32,0
211.625,0,4.322,0
211.667,0,4.322,0
211.708,0,4.334,0
211.750,0,4.31,0
211.792,0,4.322,0
211.833,0.02,4.302,0
211.875,0.055,4.267,0
211.917,0.069,4.253,0
211.958,0.07,4.252,0
212.000,0.054,4.268,0
212.042,0,4.322,0
212.083,0,4.316,0
212.125,0,4.316,0
212.167,0,4.316,0
212.208,0,4.316,0
212.250,0,4.316,0
212.292,0,4.316,0
212.333,0,4.316,0
212.375,0,4.316,0
212.417,0,4.316,0
212.458,0,4.316,0
212.500,0,4.316,0
212.542,0,4.316,0
212.583,0,4.318,0
212.625,0,4.32,0
212.667,0,4.322,0
212.708,0,4.322,0
212.750,0.048,4.274,0
212.792,0.09,4.232,0
212.833,0.026,4.296,0
212.875,0.041,4.281,0
212.917,0.015,4.307,0
212.958,0,4.322,0
213.000,0,4.322,0
213.042,0,4.322,0
213.083,0,4.318,0
213.125,0,4.318,0
213.167,0,4.316,0
213.208,0,4.316,0
213.250,0.15,4.154,0
213.292,0.104,4.212,0
213.333,0,4.328,0
213.375,0,4.316,0
213.417,0,4.316,0
213.458,0,4.304,0
213.500,0,4.316,0
213.542,0,4.316,0
213.583,0,4.33,0
213.625,0.003,4.319,0
213.667,0.058,4.252,0
213.708,0.155,4.167,0
213.750,0.148,4.174,0
213.792,0.115,4.207,0
213.833,0.148,4.168,0
213.875,0.004,4.326,0
213.917,0,4.306,0
213.958,0,4.316,0
214.000,0,4.316,0
214.042,0,4.316,0
214.083,0,4.316,0
214.125,0,4.316,0
214.167,0,4.316,0
214.208,0.024,4.292,0
214.250,0.016,4.3,0
214.292,0,4.316,0
214.333,0,4.316,0
214.375,0,4.316,0
214.417,0,4.316,0
214.458,0,4.316,0
214.500,0,4.316,0
214.542,0,4.316,0
214.583,0,4.316,0
214.625,0,4.316,0
214.667,0,4.32,0
214.708,0,4.322,0
214.750,0,4.32,0
214.792,0,4.316,0
214.833,0.077,4.239,0
214.875,0.126,4.19,0
214.917,0.002,4.314,0
214.958,0.043,4.273,0
215.000,0.007,4.309,0
215.042,0.073,4.243,0
215.083,0.043,4.273,0
215.125,0,4.316,0
215.167,0,4.316,0
215.208,0.007,4.297,0
215.250,0.091,4.237,0
215.292,0.101,4.215,0
215.333,0.144,4.186,0
215.375,0,4.342,0
215.417,0,4.326,0
215.458,0,4.324,0
215.500,0,4.316,0
215.542,0,4.328,0
215.583,0,4.316,0
215.625,0,4.304,0
215.667,0,4.316,0
215.708,0,4.318,0
215.750,0.024,4.296,0
215.792,0.047,4.281,0
215.833,0.078,4.226,0
215.875,0.039,4.277,0
215.917,0.051,4.265,0
215.958,0,4.316,0
216.000,0.057,4.259,0
216.042,0.107,4.209,0
216.083,0.109,4.207,0
216.125,0,4.316,0
216.167,0,4.316,0
216.208,0,4.316,0
216.250,0,4.316,0
216.292,0.04,4.276,0
216.333,0.1,4.206,0
216.375,0.043,4.249,0
216.417,0,4.286,0
216.458,0,4.284,0
216.500,0,4.284,0
216.542,0,4.108,0
216.583,0,3.706,0
216.625,0.966,2.96,0
216.667,0.067,4.349,0
216.708,0.126,4.29,0
216.750,0.149,4.267,0
216.792,0.136,4.28,0
216.833,0.164,4.252,0
216.875,0.165,4.251,0
216.917,0.188,4.228,0
216.958,0.025,4.391,0
217.000,0.119,4.297,0
217.042,0.06,4.356,0
217.083,0.079,4.337,0
217.125,0.054,4.362,0
217.167,0.071,4.333,0
217.208,0.071,4.357,0
217.250,0.094,4.322,0
217.292,0.139,4.263,0
217.333,0.18,4.238,0
217.375,0.054,4.362,0
217.417,0,4.428,0
217.458,0,4.422,0
217.500,0,4.408,0
217.542,0,4.416,0
217.583,0,4.416,0
217.625,0,4.416,0
217.667,0,4.428,0
217.708,0,4.404,0
217.750,0.028,4.388,0
217.792,0.048,4.368,0
217.833,0.137,4.279,0
217.875,0.163,4.253,0
217.917,0.2,4.216,0
217.958,0.182,4.234,0
218.000,0.159,4.257,0
218.042,0.074,4.342,0
218.083,0.153,4.263,0
218.125,0.139,4.277,0
218.167,0.194,4.222,0
218.208,0.231,4.185,0
218.250,0.243,4.173,0
218.292,0.257,4.159,0
218.333,0.298,4.118,0
218.375,0.151,4.265,0
218.417,0.01,4.406,0
218.458,0,4.416,0
218.500,0,4.416,0
218.542,0,4.416,0
218.583,0.042,4.374,0
218.625,0.051,4.369,0
218.667,0.028,4.408,0
218.708,0.068,4.368,0
218.750,0.056,4.38,0
218.792,0.042,4.394,0
218.833,0.116,4.32,0
218.875,0.096,4.34,0
218.917,0.07,4.348,0
218.958,0.176,4.266,0
219.000,0.129,4.301,0
219.042,0.062,4.368,0
219.083,0.002,4.428,0
219.125,0,4.43,0
219.167,0,4.43,0
219.208,0,4.43,0
219.250,0.011,4.419,0
219.292,0.147,4.283,0
219.333,0.198,4.22,0
219.375,0.045,4.385,0
219.417,0,4.43,0
219.458,0,4.436,0
219.500,0,4.448,0
219.542,0,4.436,0
219.583,0.063,4.361,0
219.625,0.12,4.316,0
219.667,0.141,4.295,0
219.708,0.154,4.282,0
219.750,0.212,4.224,0
219.792,0.243,4.205,0
219.833,0.17,4.252,0
219.875,0.145,4.291,0
219.917,0.194,4.242,0
219.958,0.212,4.224,0
220.000,0.283,4.151,0
220.042,0.255,4.175,0
220.083,0.251,4.179,0
220.125,0.267,4.163,0
220.167,0.132,4.298,0
220.208,0.083,4.347,0
220.250,0.077,4.353,0
220.292,0.111,4.319,0
220.333,0.178,4.252,0
220.375,0.096,4.334,0
220.417,0,4.432,0
220.458,0,4.436,0
220.500,0,4.436,0
220.542,0,4.436,0
220.583,0.038,4.398,0
220.625,0.035,4.401,0
220.667,0.09,4.346,0
220.708,0.075,4.361,0
220.750,0.104,4.332,0
220.792,0.211,4.225,0
220.833,0.175,4.261,0
220.875,0.262,4.174,0
220.917,0.224,4.212,0
220.958,0.191,4.243,0
221.000,0.125,4.307,0
221.042,0.125,4.307,0
221.083,0.105,4.331,0
221.125,0.133,4.299,0
221.167,0.085,4.349,0
221.208,0.115,4.317,0
221.250,0.127,4.303,0
221.292,0.176,4.254,0
221.333,0.236,4.182,0
221.375,0.166,4.264,0
221.417,0,4.436,0
221.458,0,4.436,0
221.500,0,4.448,0
221.542,0,4.436,0
221.583,0.214,4.222,0
221.625,0.16,4.276,0
221.667,0.143,4.281,0
221.708,0.232,4.204,0
221.750,0.181,4.255,0
221.792,0.181,4.267,0
221.833,0.118,4.306,0
221.875,0.128,4.308,0
221.917,0.104,4.332,0
221.958,0.109,4.327,0
222.000,0.134,4.302,0
222.042,0.084,4.352,0
222.083,0.081,4.355,0
222.125,0,4.436,0
222.167,0,4.436,0
222.208,0.046,4.388,0
222.250,0.119,4.313,0
222.292,0.108,4.322,0
222.333,0.153,4.281,0
222.375,0.158,4.28,0
222.417,0.166,4.28,0
222.458,0.126,4.312,0
222.500,0.132,4.304,0
222.542,0.053,4.383,0
222.583,0.053,4.385,0
222.625,0.039,4.397,0
222.667,0.047,4.389,0
222.708,0.128,4.308,0
222.750,0.151,4.285,0
222.792,0.097,4.339,0
222.833,0.143,4.293,0
222.875,0.208,4.228,0
222.917,0.274,4.162,0
222.958,0.331,4.105,0
223.000,0.297,4.139,0
223.042,0.3,4.136,0
223.083,0.251,4.185,0
223.125,0.265,4.171,0
223.167,0.263,4.173,0
223.208,0.236,4.2,0
223.250,0.17,4.254,0
223.292,0.201,4.247,0
223.333,0.182,4.228,0
223.375,0.109,4.307,0
223.417,0.096,4.32,0
223.458,0.024,4.38,0
223.500,0.035,4.381,0
223.542,0.063,4.353,0
223.583,0.121,4.307,0
223.625,0.097,4.319,0
223.667,0.15,4.254,0
223.708,0.156,4.26,0
223.750,0.213,4.203,0
223.792,0.19,4.226,0
223.833,0.171,4.257,0
223.875,0.144,4.26,0
223.917,0.137,4.279,0
223.958,0.151,4.265,0
224.000,0.17,4.246,0
224.042,0.191,4.225,0
224.083,0.12,4.296,0
224.125,0.181,4.235,0
224.167,0.19,4.226,0
224.208,0.252,4.164,0
224.250,0.284,4.132,0
224.292,0.288,4.128,0
224.333,0.349,4.067,0
224.375,0.531,3.891,0
224.417,0.234,4.182,0
224.458,0.196,4.22,0
224.500,0.116,4.3,0
224.542,0.157,4.259,0
224.583,0.073,4.343,0
224.625,0.123,4.293,0
224.667,0.142,4.274,0
224.708,0.119,4.297,0
224.750,0.171,4.245,0
224.792,0.213,4.203,0
224.833,0.232,4.184,0
224.875,0.238,4.178,0
224.917,0.223,4.193,0
224.958,0.263,4.153,0
225.000,0.176,4.24,0
225.042,0.166,4.25,0
225.083,0.14,4.276,0
225.125,0.186,4.23,0
225.167,0.146,4.27,0
225.208,0.04,4.376,0
225.250,0.114,4.302,0
225.292,0.057,4.359,0
225.333,0.091,4.313,0
225.375,0.087,4.329,0
225.417,0.011,4.417,0
225.458,0.037,4.379,0
225.500,0,4.416,0
225.542,0,4.416,0
225.583,0,4.404,0
225.625,0.05,4.366,0
225.667,0,4.418,0
225.708,0.093,4.323,0
225.750,0.174,4.242,0
225.792,0.272,4.156,0
225.833,0.332,4.084,0
225.875,0.352,4.052,0
225.917,0.344,4.072,0
225.958,0.345,4.071,0
226.000,0.338,4.078,0
226.042,0.337,4.079,0
226.083,0.322,4.094,0
226.125,0.302,4.114,0
226.167,0.297,4.119,0
226.208,0.287,4.129,0
226.250,0.288,4.128,0
226.292,0.36,4.056,0
226.333,0.301,4.115,0
226.375,0.201,4.215,0
226.417,0.163,4.253,0
226.458,0.172,4.244,0
226.500,0.062,4.354,0
226.542,0.065,4.351,0
226.583,0.05,4.366,0
226.625,0.028,4.388,0
226.667,0.054,4.362,0
226.708,0.113,4.303,0
226.750,0.228,4.188,0
226.792,0.173,4.243,0
226.833,0.181,4.235,0
226.875,0.176,4.24,0
226.917,0.246,4.17,0
226.958,0.242,4.174,0
227.000,0.259,4.157,0
227.042,0.269,4.147,0
227.083,0.255,4.161,0
227.125,0.274,4.142,0
227.167,0.259,4.157,0
227.208,0.256,4.16,0
227.250,0.267,4.149,0
227.292,0.246,4.158,0
227.333,0.274,4.142,0
227.375,0.232,4.196,0
227.417,0.194,4.222,0
227.458,0.351,4.065,0
227.500,0.249,4.167,0
227.542,0.199,4.205,0
227.583,0.314,4.102,0
227.625,0.245,4.183,0
227.667,0.361,4.055,0
227.708,0.397,4.019,0
227.750,0.456,3.948,0
227.792,0.489,3.927,0
227.833,0.497,3.931,0
227.875,0.52,3.896,0
227.917,0.516,3.888,0
227.958,0.462,3.954,0
228.000,0.221,4.195,0
228.042,0.191,4.225,0
228.083,0.172,4.244,0
228.125,0.219,4.197,0
228.167,0.231,4.185,0
228.208,0.32,4.096,0
228.250,0.333,4.083,0
228.292,0.347,4.069,0
228.333,0.355,4.061,0
228.375,0.187,4.229,0
228.417,0.161,4.255,0
228.458,0.128,4.288,0
228.500,0.06,4.356,0
228.542,0.078,4.338,0
228.583,0.195,4.221,0
228.625,0.137,4.279,0
228.667,0.188,4.232,0
228.708,0.163,4.259,0
228.750,0.272,4.15,0
228.792,0.231,4.187,0
228.833,0.272,4.146,0
228.875,0.311,4.105,0
228.917,0.309,4.107,0
228.958,0.304,4.112,0
229.000,0.326,4.09,0
229.042,0.297,4.119,0
229.083,0.267,4.149,0
229.125,0.277,4.139,0
229.167,0.253,4.163,0
229.208,0.323,4.081,0
229.250,0.265,4.163,0
229.292,0.245,4.171,0
229.333,0.261,4.155,0
229.375,0.209,4.207,0
229.417,0.144,4.272,0
229.458,0.1,4.304,0
229.500,0.082,4.334,0
229.542,0.133,4.283,0
229.583,0.14,4.288,0
229.625,0.134,4.284,0
229.667,0.198,4.208,0
229.708,0.258,4.16,0
229.750,0.258,4.162,0
229.792,0.337,4.085,0
229.833,0.325,4.097,0
229.875,0.33,4.09,0
229.917,0.332,4.088,0
229.958,0.347,4.073,0
230.000,0.319,4.101,0
230.042,0.359,4.059,0
230.083,0.24,4.178,0
230.125,0.182,4.234,0
230.167,0.203,4.213,0
230.208,0.261,4.155,0
230.250,0.277,4.139,0
230.292,0.306,4.11,0
230.333,0.351,4.079,0
230.375,0.274,4.162,0
230.417,0.175,4.261,0
230.458,0.175,4.261,0
230.500,0.189,4.247,0
230.542,0.205,4.231,0
230.583,0.269,4.167,0
230.625,0.185,4.251,0
230.667,0.253,4.183,0
230.708,0.259,4.177,0
230.750,0.245,4.191,0
230.792,0.307,4.129,0
230.833,0.305,4.131,0
230.875,0.33,4.106,0
230.917,0.368,4.068,0
230.958,0.408,4.028,0
231.000,0.401,4.035,0
231.042,0.271,4.165,0
231.083,0.212,4.212,0
231.125,0.207,4.241,0
231.167,0.17,4.266,0
231.208,0.195,4.241,0
231.250,0.294,4.13,0
231.292,0.359,4.089,0
231.333,0.405,4.031,0
231.375,0.37,4.066,0
231.417,0.318,4.118,0
231.458,0.204,4.22,0
231.500,0.217,4.219,0
231.542,0.155,4.281,0
231.583,0.157,4.291,0
231.625,0.16,4.196,0
231.667,0.265,4.159,0
231.708,0.273,4.163,0
231.750,0.295,4.141,0
231.792,0.338,4.098,0
231.833,0.343,4.105,0
231.875,0.338,4.086,0
231.917,0.306,4.13,0
231.958,0.333,4.103,0
232.000,0.311,4.125,0
232.042,0.261,4.175,0
232.083,0.193,4.243,0
232.125,0.219,4.217,0
232.167,0.253,4.183,0
232.208,0.23,4.206,0
232.250,0.313,4.121,0
232.292,0.349,4.081,0
232.333,0.382,4.048,0
232.375,0.355,4.079,0
232.417,0.257,4.179,0
232.458,0.202,4.234,0
232.500,0.213,4.223,0
232.542,0.226,4.21,0
232.583,0.23,4.206,0
232.625,0.223,4.213,0
232.667,0.221,4.215,0
232.708,0.293,4.143,0
