$/MR Sac.-Trinity Lake/TRN-Spill Release/Flow/01Dec2015/1Hour/231.5.125.3.1/
      JDAY, Flow(cms)
258.667,0.0000
258.708,0.0000
258.750,0.0000
258.792,0.0000
258.833,0.0000
258.875,0.0000
258.917,0.0000
258.958,0.0000
259.000,0.0000
259.042,0.0000
259.083,0.0000
259.125,0.0000
259.167,0.0000
259.208,0.0000
259.250,0.0000
259.292,0.0000
259.333,0.0000
259.375,0.0000
259.417,0.0000
259.458,0.0000
259.500,0.0000
259.542,0.0000
259.583,0.0000
259.625,0.0000
259.667,0.0000
259.708,0.0000
259.750,0.0000
259.792,0.0000
259.833,0.0000
259.875,0.0000
259.917,0.0000
259.958,0.0000
260.000,0.0000
260.042,0.0000
260.083,0.0000
260.125,0.0000
260.167,0.0000
260.208,0.0000
260.250,0.0000
260.292,0.0000
260.333,0.0000
260.375,0.0000
260.417,0.0000
260.458,0.0000
260.500,0.0000
260.542,0.0000
260.583,0.0000
260.625,0.0000
260.667,0.0000
260.708,0.0000
260.750,0.0000
260.792,0.0000
260.833,0.0000
260.875,0.0000
260.917,0.0000
260.958,0.0000
261.000,0.0000
261.042,0.0000
261.083,0.0000
261.125,0.0000
261.167,0.0000
261.208,0.0000
261.250,0.0000
261.292,0.0000
261.333,0.0000
261.375,0.0000
261.417,0.0000
261.458,0.0000
261.500,0.0000
261.542,0.0000
261.583,0.0000
261.625,0.0000
261.667,0.0000
261.708,0.0000
261.750,0.0000
261.792,0.0000
261.833,0.0000
261.875,0.0000
261.917,0.0000
261.958,0.0000
262.000,0.0000
262.042,0.0000
262.083,0.0000
262.125,0.0000
262.167,0.0000
262.208,0.0000
262.250,0.0000
262.292,0.0000
262.333,0.0000
262.375,0.0000
262.417,0.0000
262.458,0.0000
262.500,0.0000
262.542,0.0000
262.583,0.0000
262.625,0.0000
262.667,0.0000
262.708,0.0000
262.750,0.0000
262.792,0.0000
262.833,0.0000
262.875,0.0000
262.917,0.0000
262.958,0.0000
263.000,0.0000
263.042,0.0000
263.083,0.0000
263.125,0.0000
263.167,0.0000
263.208,0.0000
263.250,0.0000
263.292,0.0000
263.333,0.0000
263.375,0.0000
263.417,0.0000
263.458,0.0000
263.500,0.0000
263.542,0.0000
263.583,0.0000
263.625,0.0000
263.667,0.0000
263.708,0.0000
263.750,0.0000
263.792,0.0000
263.833,0.0000
263.875,0.0000
263.917,0.0000
263.958,0.0000
264.000,0.0000
264.042,0.0000
264.083,0.0000
264.125,0.0000
264.167,0.0000
264.208,0.0000
264.250,0.0000
264.292,0.0000
264.333,0.0000
264.375,0.0000
264.417,0.0000
264.458,0.0000
264.500,0.0000
264.542,0.0000
264.583,0.0000
264.625,0.0000
264.667,0.0000
264.708,0.0000
264.750,0.0000
264.792,0.0000
264.833,0.0000
264.875,0.0000
264.917,0.0000
264.958,0.0000
265.000,0.0000
265.042,0.0000
265.083,0.0000
265.125,0.0000
265.167,0.0000
265.208,0.0000
265.250,0.0000
265.292,0.0000
265.333,0.0000
265.375,0.0000
265.417,0.0000
265.458,0.0000
265.500,0.0000
265.542,0.0000
265.583,0.0000
265.625,0.0000
265.667,0.0000
265.708,0.0000
265.750,0.0000
265.792,0.0000
265.833,0.0000
265.875,0.0000
265.917,0.0000
265.958,0.0000
266.000,0.0000
266.042,0.0000
266.083,0.0000
266.125,0.0000
266.167,0.0000
266.208,0.0000
266.250,0.0000
266.292,0.0000
266.333,0.0000
266.375,0.0000
266.417,0.0000
266.458,0.0000
266.500,0.0000
266.542,0.0000
266.583,0.0000
266.625,0.0000
266.667,0.0000
266.708,0.0000
266.750,0.0000
266.792,0.0000
266.833,0.0000
266.875,0.0000
266.917,0.0000
266.958,0.0000
267.000,0.0000
267.042,0.0000
267.083,0.0000
267.125,0.0000
267.167,0.0000
267.208,0.0000
267.250,0.0000
267.292,0.0000
267.333,0.0000
267.375,0.0000
267.417,0.0000
267.458,0.0000
267.500,0.0000
267.542,0.0000
267.583,0.0000
267.625,0.0000
267.667,0.0000
267.708,0.0000
267.750,0.0000
267.792,0.0000
267.833,0.0000
267.875,0.0000
267.917,0.0000
267.958,0.0000
268.000,0.0000
268.042,0.0000
268.083,0.0000
268.125,0.0000
268.167,0.0000
268.208,0.0000
268.250,0.0000
268.292,0.0000
268.333,0.0000
268.375,0.0000
268.417,0.0000
268.458,0.0000
268.500,0.0000
268.542,0.0000
268.583,0.0000
268.625,0.0000
268.667,0.0000
268.708,0.0000
268.750,0.0000
268.792,0.0000
268.833,0.0000
268.875,0.0000
268.917,0.0000
268.958,0.0000
269.000,0.0000
269.042,0.0000
269.083,0.0000
269.125,0.0000
269.167,0.0000
269.208,0.0000
269.250,0.0000
269.292,0.0000
269.333,0.0000
269.375,0.0000
269.417,0.0000
269.458,0.0000
269.500,0.0000
269.542,0.0000
269.583,0.0000
269.625,0.0000
269.667,0.0000
269.708,0.0000
269.750,0.0000
269.792,0.0000
269.833,0.0000
269.875,0.0000
269.917,0.0000
269.958,0.0000
270.000,0.0000
270.042,0.0000
270.083,0.0000
270.125,0.0000
270.167,0.0000
270.208,0.0000
270.250,0.0000
270.292,0.0000
270.333,0.0000
270.375,0.0000
270.417,0.0000
270.458,0.0000
270.500,0.0000
270.542,0.0000
270.583,0.0000
270.625,0.0000
270.667,0.0000
270.708,0.0000
270.750,0.0000
270.792,0.0000
270.833,0.0000
270.875,0.0000
270.917,0.0000
270.958,0.0000
271.000,0.0000
271.042,0.0000
271.083,0.0000
271.125,0.0000
271.167,0.0000
271.208,0.0000
271.250,0.0000
271.292,0.0000
271.333,0.0000
271.375,0.0000
271.417,0.0000
271.458,0.0000
271.500,0.0000
271.542,0.0000
271.583,0.0000
271.625,0.0000
271.667,0.0000
271.708,0.0000
271.750,0.0000
271.792,0.0000
271.833,0.0000
271.875,0.0000
271.917,0.0000
271.958,0.0000
272.000,0.0000
272.042,0.0000
272.083,0.0000
272.125,0.0000
272.167,0.0000
272.208,0.0000
272.250,0.0000
272.292,0.0000
272.333,0.0000
272.375,0.0000
272.417,0.0000
272.458,0.0000
272.500,0.0000
272.542,0.0000
272.583,0.0000
272.625,0.0000
272.667,0.0000
272.708,0.0000
272.750,0.0000
272.792,0.0000
272.833,0.0000
272.875,0.0000
272.917,0.0000
272.958,0.0000
273.000,0.0000
273.042,0.0000
273.083,0.0000
273.125,0.0000
273.167,0.0000
273.208,0.0000
273.250,0.0000
273.292,0.0000
273.333,0.0000
273.375,0.0000
273.417,0.0000
273.458,0.0000
273.500,0.0000
273.542,0.0000
273.583,0.0000
273.625,0.0000
273.667,0.0000
273.708,0.0000
273.750,0.0000
273.792,0.0000
273.833,0.0000
273.875,0.0000
273.917,0.0000
273.958,0.0000
274.000,0.0000
274.042,0.0000
274.083,0.0000
274.125,0.0000
274.167,0.0000
274.208,0.0000
274.250,0.0000
274.292,0.0000
274.333,0.0000
274.375,0.0000
274.417,0.0000
274.458,0.0000
274.500,0.0000
274.542,0.0000
274.583,0.0000
274.625,0.0000
274.667,0.0000
274.708,0.0000
274.750,0.0000
274.792,0.0000
274.833,0.0000
274.875,0.0000
274.917,0.0000
274.958,0.0000
275.000,0.0000
275.042,0.0000
275.083,0.0000
275.125,0.0000
275.167,0.0000
275.208,0.0000
275.250,0.0000
275.292,0.0000
275.333,0.0000
275.375,0.0000
275.417,0.0000
275.458,0.0000
275.500,0.0000
275.542,0.0000
275.583,0.0000
275.625,0.0000
275.667,0.0000
275.708,0.0000
275.750,0.0000
275.792,0.0000
275.833,0.0000
275.875,0.0000
275.917,0.0000
275.958,0.0000
276.000,0.0000
276.042,0.0000
276.083,0.0000
276.125,0.0000
276.167,0.0000
276.208,0.0000
276.250,0.0000
276.292,0.0000
276.333,0.0000
276.375,0.0000
276.417,0.0000
276.458,0.0000
276.500,0.0000
276.542,0.0000
276.583,0.0000
276.625,0.0000
276.667,0.0000
276.708,0.0000
276.750,0.0000
276.792,0.0000
276.833,0.0000
276.875,0.0000
276.917,0.0000
276.958,0.0000
277.000,0.0000
277.042,0.0000
277.083,0.0000
277.125,0.0000
277.167,0.0000
277.208,0.0000
277.250,0.0000
277.292,0.0000
277.333,0.0000
277.375,0.0000
277.417,0.0000
277.458,0.0000
277.500,0.0000
277.542,0.0000
277.583,0.0000
277.625,0.0000
277.667,0.0000
277.708,0.0000
277.750,0.0000
277.792,0.0000
277.833,0.0000
277.875,0.0000
277.917,0.0000
277.958,0.0000
278.000,0.0000
278.042,0.0000
278.083,0.0000
278.125,0.0000
278.167,0.0000
278.208,0.0000
278.250,0.0000
278.292,0.0000
278.333,0.0000
278.375,0.0000
278.417,0.0000
278.458,0.0000
278.500,0.0000
278.542,0.0000
278.583,0.0000
278.625,0.0000
278.667,0.0000
278.708,0.0000
278.750,0.0000
278.792,0.0000
278.833,0.0000
278.875,0.0000
278.917,0.0000
278.958,0.0000
279.000,0.0000
279.042,0.0000
279.083,0.0000
279.125,0.0000
279.167,0.0000
279.208,0.0000
279.250,0.0000
279.292,0.0000
279.333,0.0000
279.375,0.0000
279.417,0.0000
279.458,0.0000
279.500,0.0000
279.542,0.0000
279.583,0.0000
279.625,0.0000
279.667,0.0000
279.708,0.0000
279.750,0.0000
279.792,0.0000
279.833,0.0000
279.875,0.0000
279.917,0.0000
279.958,0.0000
280.000,0.0000
280.042,0.0000
280.083,0.0000
280.125,0.0000
280.167,0.0000
280.208,0.0000
280.250,0.0000
280.292,0.0000
280.333,0.0000
280.375,0.0000
280.417,0.0000
280.458,0.0000
280.500,0.0000
280.542,0.0000
280.583,0.0000
280.625,0.0000
280.667,0.0000
280.708,0.0000
280.750,0.0000
280.792,0.0000
280.833,0.0000
280.875,0.0000
280.917,0.0000
280.958,0.0000
281.000,0.0000
281.042,0.0000
281.083,0.0000
281.125,0.0000
281.167,0.0000
281.208,0.0000
281.250,0.0000
281.292,0.0000
281.333,0.0000
281.375,0.0000
281.417,0.0000
281.458,0.0000
281.500,0.0000
281.542,0.0000
281.583,0.0000
281.625,0.0000
281.667,0.0000
281.708,0.0000
281.750,0.0000
281.792,0.0000
281.833,0.0000
281.875,0.0000
281.917,0.0000
281.958,0.0000
282.000,0.0000
282.042,0.0000
282.083,0.0000
282.125,0.0000
282.167,0.0000
282.208,0.0000
282.250,0.0000
282.292,0.0000
282.333,0.0000
282.375,0.0000
282.417,0.0000
282.458,0.0000
282.500,0.0000
282.542,0.0000
282.583,0.0000
282.625,0.0000
282.667,0.0000
282.708,0.0000
282.750,0.0000
282.792,0.0000
282.833,0.0000
282.875,0.0000
282.917,0.0000
282.958,0.0000
283.000,0.0000
283.042,0.0000
283.083,0.0000
283.125,0.0000
283.167,0.0000
283.208,0.0000
283.250,0.0000
283.292,0.0000
283.333,0.0000
283.375,0.0000
283.417,0.0000
283.458,0.0000
283.500,0.0000
283.542,0.0000
283.583,0.0000
283.625,0.0000
283.667,0.0000
283.708,0.0000
283.750,0.0000
283.792,0.0000
283.833,0.0000
283.875,0.0000
283.917,0.0000
283.958,0.0000
284.000,0.0000
284.042,0.0000
284.083,0.0000
284.125,0.0000
284.167,0.0000
284.208,0.0000
284.250,0.0000
284.292,0.0000
284.333,0.0000
284.375,0.0000
284.417,0.0000
284.458,0.0000
284.500,0.0000
284.542,0.0000
284.583,0.0000
284.625,0.0000
284.667,0.0000
284.708,0.0000
284.750,0.0000
284.792,0.0000
284.833,0.0000
284.875,0.0000
284.917,0.0000
284.958,0.0000
285.000,0.0000
285.042,0.0000
285.083,0.0000
285.125,0.0000
285.167,0.0000
285.208,0.0000
285.250,0.0000
285.292,0.0000
285.333,0.0000
285.375,0.0000
285.417,0.0000
285.458,0.0000
285.500,0.0000
285.542,0.0000
285.583,0.0000
285.625,0.0000
285.667,0.0000
285.708,0.0000
285.750,0.0000
285.792,0.0000
285.833,0.0000
285.875,0.0000
285.917,0.0000
285.958,0.0000
286.000,0.0000
286.042,0.0000
286.083,0.0000
286.125,0.0000
286.167,0.0000
286.208,0.0000
286.250,0.0000
286.292,0.0000
286.333,0.0000
286.375,0.0000
286.417,0.0000
286.458,0.0000
286.500,0.0000
286.542,0.0000
286.583,0.0000
286.625,0.0000
286.667,0.0000
286.708,0.0000
286.750,0.0000
286.792,0.0000
286.833,0.0000
286.875,0.0000
286.917,0.0000
286.958,0.0000
287.000,0.0000
287.042,0.0000
287.083,0.0000
287.125,0.0000
287.167,0.0000
287.208,0.0000
287.250,0.0000
287.292,0.0000
287.333,0.0000
287.375,0.0000
287.417,0.0000
287.458,0.0000
287.500,0.0000
287.542,0.0000
287.583,0.0000
287.625,0.0000
287.667,0.0000
287.708,0.0000
287.750,0.0000
287.792,0.0000
287.833,0.0000
287.875,0.0000
287.917,0.0000
287.958,0.0000
288.000,0.0000
288.042,0.0000
288.083,0.0000
288.125,0.0000
288.167,0.0000
288.208,0.0000
288.250,0.0000
288.292,0.0000
288.333,0.0000
288.375,0.0000
288.417,0.0000
288.458,0.0000
288.500,0.0000
288.542,0.0000
288.583,0.0000
288.625,0.0000
288.667,0.0000
288.708,0.0000
288.750,0.0000
288.792,0.0000
288.833,0.0000
288.875,0.0000
288.917,0.0000
288.958,0.0000
289.000,0.0000
289.042,0.0000
289.083,0.0000
289.125,0.0000
289.167,0.0000
289.208,0.0000
289.250,0.0000
289.292,0.0000
289.333,0.0000
289.375,0.0000
289.417,0.0000
289.458,0.0000
289.500,0.0000
289.542,0.0000
289.583,0.0000
289.625,0.0000
289.667,0.0000
289.708,0.0000
289.750,0.0000
289.792,0.0000
289.833,0.0000
289.875,0.0000
289.917,0.0000
289.958,0.0000
290.000,0.0000
290.042,0.0000
290.083,0.0000
290.125,0.0000
290.167,0.0000
290.208,0.0000
290.250,0.0000
290.292,0.0000
290.333,0.0000
290.375,0.0000
290.417,0.0000
290.458,0.0000
290.500,0.0000
290.542,0.0000
290.583,0.0000
290.625,0.0000
290.667,0.0000
290.708,0.0000
290.750,0.0000
290.792,0.0000
290.833,0.0000
290.875,0.0000
290.917,0.0000
290.958,0.0000
291.000,0.0000
291.042,0.0000
291.083,0.0000
291.125,0.0000
291.167,0.0000
291.208,0.0000
291.250,0.0000
291.292,0.0000
291.333,0.0000
291.375,0.0000
291.417,0.0000
291.458,0.0000
291.500,0.0000
291.542,0.0000
291.583,0.0000
291.625,0.0000
291.667,0.0000
291.708,0.0000
291.750,0.0000
291.792,0.0000
291.833,0.0000
291.875,0.0000
291.917,0.0000
291.958,0.0000
292.000,0.0000
292.042,0.0000
292.083,0.0000
292.125,0.0000
292.167,0.0000
292.208,0.0000
292.250,0.0000
292.292,0.0000
292.333,0.0000
292.375,0.0000
292.417,0.0000
292.458,0.0000
292.500,0.0000
292.542,0.0000
292.583,0.0000
292.625,0.0000
292.667,0.0000
292.708,0.0000
292.750,0.0000
292.792,0.0000
292.833,0.0000
292.875,0.0000
292.917,0.0000
292.958,0.0000
293.000,0.0000
293.042,0.0000
293.083,0.0000
293.125,0.0000
293.167,0.0000
293.208,0.0000
293.250,0.0000
293.292,0.0000
293.333,0.0000
293.375,0.0000
293.417,0.0000
293.458,0.0000
293.500,0.0000
293.542,0.0000
293.583,0.0000
293.625,0.0000
293.667,0.0000
293.708,0.0000
293.750,0.0000
293.792,0.0000
293.833,0.0000
293.875,0.0000
293.917,0.0000
293.958,0.0000
294.000,0.0000
294.042,0.0000
294.083,0.0000
294.125,0.0000
294.167,0.0000
294.208,0.0000
294.250,0.0000
294.292,0.0000
294.333,0.0000
294.375,0.0000
294.417,0.0000
294.458,0.0000
294.500,0.0000
294.542,0.0000
294.583,0.0000
294.625,0.0000
294.667,0.0000
294.708,0.0000
294.750,0.0000
294.792,0.0000
294.833,0.0000
294.875,0.0000
294.917,0.0000
294.958,0.0000
295.000,0.0000
295.042,0.0000
295.083,0.0000
295.125,0.0000
295.167,0.0000
295.208,0.0000
295.250,0.0000
295.292,0.0000
295.333,0.0000
295.375,0.0000
295.417,0.0000
295.458,0.0000
295.500,0.0000
295.542,0.0000
295.583,0.0000
295.625,0.0000
295.667,0.0000
295.708,0.0000
295.750,0.0000
295.792,0.0000
295.833,0.0000
295.875,0.0000
295.917,0.0000
295.958,0.0000
296.000,0.0000
296.042,0.0000
296.083,0.0000
296.125,0.0000
296.167,0.0000
296.208,0.0000
296.250,0.0000
296.292,0.0000
296.333,0.0000
296.375,0.0000
296.417,0.0000
296.458,0.0000
296.500,0.0000
296.542,0.0000
296.583,0.0000
296.625,0.0000
296.667,0.0000
296.708,0.0000
296.750,0.0000
296.792,0.0000
296.833,0.0000
296.875,0.0000
296.917,0.0000
296.958,0.0000
297.000,0.0000
297.042,0.0000
297.083,0.0000
297.125,0.0000
297.167,0.0000
297.208,0.0000
297.250,0.0000
297.292,0.0000
297.333,0.0000
297.375,0.0000
297.417,0.0000
297.458,0.0000
297.500,0.0000
297.542,0.0000
297.583,0.0000
297.625,0.0000
297.667,0.0000
297.708,0.0000
297.750,0.0000
297.792,0.0000
297.833,0.0000
297.875,0.0000
297.917,0.0000
297.958,0.0000
298.000,0.0000
298.042,0.0000
298.083,0.0000
298.125,0.0000
298.167,0.0000
298.208,0.0000
298.250,0.0000
298.292,0.0000
298.333,0.0000
298.375,0.0000
298.417,0.0000
298.458,0.0000
298.500,0.0000
298.542,0.0000
298.583,0.0000
298.625,0.0000
298.667,0.0000
298.708,0.0000
298.750,0.0000
298.792,0.0000
298.833,0.0000
298.875,0.0000
298.917,0.0000
298.958,0.0000
299.000,0.0000
299.042,0.0000
299.083,0.0000
299.125,0.0000
299.167,0.0000
299.208,0.0000
299.250,0.0000
299.292,0.0000
299.333,0.0000
299.375,0.0000
299.417,0.0000
299.458,0.0000
299.500,0.0000
299.542,0.0000
299.583,0.0000
299.625,0.0000
299.667,0.0000
299.708,0.0000
299.750,0.0000
299.792,0.0000
299.833,0.0000
299.875,0.0000
299.917,0.0000
299.958,0.0000
300.000,0.0000
300.042,0.0000
300.083,0.0000
300.125,0.0000
300.167,0.0000
300.208,0.0000
300.250,0.0000
300.292,0.0000
300.333,0.0000
300.375,0.0000
300.417,0.0000
300.458,0.0000
300.500,0.0000
300.542,0.0000
300.583,0.0000
300.625,0.0000
300.667,0.0000
300.708,0.0000
300.750,0.0000
300.792,0.0000
300.833,0.0000
300.875,0.0000
300.917,0.0000
300.958,0.0000
301.000,0.0000
301.042,0.0000
301.083,0.0000
301.125,0.0000
301.167,0.0000
301.208,0.0000
301.250,0.0000
301.292,0.0000
301.333,0.0000
301.375,0.0000
301.417,0.0000
301.458,0.0000
301.500,0.0000
301.542,0.0000
301.583,0.0000
301.625,0.0000
301.667,0.0000
301.708,0.0000
301.750,0.0000
301.792,0.0000
301.833,0.0000
301.875,0.0000
301.917,0.0000
301.958,0.0000
302.000,0.0000
302.042,0.0000
302.083,0.0000
302.125,0.0000
302.167,0.0000
302.208,0.0000
302.250,0.0000
302.292,0.0000
302.333,0.0000
302.375,0.0000
302.417,0.0000
302.458,0.0000
302.500,0.0000
302.542,0.0000
302.583,0.0000
302.625,0.0000
302.667,0.0000
302.708,0.0000
302.750,0.0000
302.792,0.0000
302.833,0.0000
302.875,0.0000
302.917,0.0000
302.958,0.0000
303.000,0.0000
303.042,0.0000
303.083,0.0000
303.125,0.0000
303.167,0.0000
303.208,0.0000
303.250,0.0000
303.292,0.0000
303.333,0.0000
303.375,0.0000
303.417,0.0000
303.458,0.0000
303.500,0.0000
303.542,0.0000
303.583,0.0000
303.625,0.0000
303.667,0.0000
303.708,0.0000
303.750,0.0000
303.792,0.0000
303.833,0.0000
303.875,0.0000
303.917,0.0000
303.958,0.0000
304.000,0.0000
304.042,0.0000
304.083,0.0000
304.125,0.0000
304.167,0.0000
304.208,0.0000
304.250,0.0000
304.292,0.0000
304.333,0.0000
304.375,0.0000
304.417,0.0000
304.458,0.0000
304.500,0.0000
304.542,0.0000
304.583,0.0000
304.625,0.0000
304.667,0.0000
304.708,0.0000
304.750,0.0000
304.792,0.0000
304.833,0.0000
304.875,0.0000
304.917,0.0000
304.958,0.0000
305.000,0.0000
305.042,0.0000
305.083,0.0000
305.125,0.0000
305.167,0.0000
305.208,0.0000
305.250,0.0000
305.292,0.0000
305.333,0.0000
305.375,0.0000
305.417,0.0000
305.458,0.0000
305.500,0.0000
305.542,0.0000
305.583,0.0000
305.625,0.0000
305.667,0.0000
305.708,0.0000
305.750,0.0000
305.792,0.0000
305.833,0.0000
305.875,0.0000
305.917,0.0000
305.958,0.0000
306.000,0.0000
306.042,0.0000
306.083,0.0000
306.125,0.0000
306.167,0.0000
306.208,0.0000
306.250,0.0000
306.292,0.0000
306.333,0.0000
306.375,0.0000
306.417,0.0000
306.458,0.0000
306.500,0.0000
306.542,0.0000
306.583,0.0000
306.625,0.0000
306.667,0.0000
306.708,0.0000
306.750,0.0000
306.792,0.0000
306.833,0.0000
306.875,0.0000
306.917,0.0000
306.958,0.0000
307.000,0.0000
307.042,0.0000
307.083,0.0000
307.125,0.0000
307.167,0.0000
307.208,0.0000
307.250,0.0000
307.292,0.0000
307.333,0.0000
307.375,0.0000
307.417,0.0000
307.458,0.0000
307.500,0.0000
307.542,0.0000
307.583,0.0000
307.625,0.0000
307.667,0.0000
307.708,0.0000
307.750,0.0000
307.792,0.0000
307.833,0.0000
307.875,0.0000
307.917,0.0000
307.958,0.0000
308.000,0.0000
308.042,0.0000
308.083,0.0000
308.125,0.0000
308.167,0.0000
308.208,0.0000
308.250,0.0000
308.292,0.0000
308.333,0.0000
308.375,0.0000
308.417,0.0000
308.458,0.0000
308.500,0.0000
308.542,0.0000
308.583,0.0000
308.625,0.0000
308.667,0.0000
308.708,0.0000
308.750,0.0000
308.792,0.0000
308.833,0.0000
308.875,0.0000
308.917,0.0000
308.958,0.0000
309.000,0.0000
309.042,0.0000
309.083,0.0000
309.125,0.0000
309.167,0.0000
309.208,0.0000
309.250,0.0000
309.292,0.0000
309.333,0.0000
309.375,0.0000
309.417,0.0000
309.458,0.0000
309.500,0.0000
309.542,0.0000
309.583,0.0000
309.625,0.0000
309.667,0.0000
309.708,0.0000
309.750,0.0000
309.792,0.0000
309.833,0.0000
309.875,0.0000
309.917,0.0000
309.958,0.0000
310.000,0.0000
310.042,0.0000
310.083,0.0000
310.125,0.0000
310.167,0.0000
310.208,0.0000
310.250,0.0000
310.292,0.0000
310.333,0.0000
310.375,0.0000
310.417,0.0000
310.458,0.0000
310.500,0.0000
310.542,0.0000
310.583,0.0000
310.625,0.0000
310.667,0.0000
310.708,0.0000
310.750,0.0000
310.792,0.0000
310.833,0.0000
310.875,0.0000
310.917,0.0000
310.958,0.0000
311.000,0.0000
311.042,0.0000
311.083,0.0000
311.125,0.0000
311.167,0.0000
311.208,0.0000
311.250,0.0000
311.292,0.0000
311.333,0.0000
311.375,0.0000
311.417,0.0000
311.458,0.0000
311.500,0.0000
311.542,0.0000
311.583,0.0000
311.625,0.0000
311.667,0.0000
311.708,0.0000
311.750,0.0000
311.792,0.0000
311.833,0.0000
311.875,0.0000
311.917,0.0000
311.958,0.0000
312.000,0.0000
312.042,0.0000
312.083,0.0000
312.125,0.0000
312.167,0.0000
312.208,0.0000
312.250,0.0000
312.292,0.0000
312.333,0.0000
312.375,0.0000
312.417,0.0000
312.458,0.0000
312.500,0.0000
312.542,0.0000
312.583,0.0000
312.625,0.0000
312.667,0.0000
312.708,0.0000
312.750,0.0000
312.792,0.0000
312.833,0.0000
312.875,0.0000
312.917,0.0000
312.958,0.0000
313.000,0.0000
313.042,0.0000
313.083,0.0000
313.125,0.0000
313.167,0.0000
313.208,0.0000
313.250,0.0000
313.292,0.0000
313.333,0.0000
313.375,0.0000
313.417,0.0000
313.458,0.0000
313.500,0.0000
313.542,0.0000
313.583,0.0000
313.625,0.0000
313.667,0.0000
313.708,0.0000
313.750,0.0000
313.792,0.0000
313.833,0.0000
313.875,0.0000
313.917,0.0000
313.958,0.0000
314.000,0.0000
314.042,0.0000
314.083,0.0000
314.125,0.0000
314.167,0.0000
314.208,0.0000
314.250,0.0000
314.292,0.0000
314.333,0.0000
314.375,0.0000
314.417,0.0000
314.458,0.0000
314.500,0.0000
314.542,0.0000
314.583,0.0000
314.625,0.0000
314.667,0.0000
314.708,0.0000
314.750,0.0000
314.792,0.0000
314.833,0.0000
314.875,0.0000
314.917,0.0000
314.958,0.0000
315.000,0.0000
315.042,0.0000
315.083,0.0000
315.125,0.0000
315.167,0.0000
315.208,0.0000
315.250,0.0000
315.292,0.0000
315.333,0.0000
315.375,0.0000
315.417,0.0000
315.458,0.0000
315.500,0.0000
315.542,0.0000
315.583,0.0000
315.625,0.0000
315.667,0.0000
315.708,0.0000
315.750,0.0000
315.792,0.0000
315.833,0.0000
315.875,0.0000
315.917,0.0000
315.958,0.0000
316.000,0.0000
316.042,0.0000
316.083,0.0000
316.125,0.0000
316.167,0.0000
316.208,0.0000
316.250,0.0000
316.292,0.0000
316.333,0.0000
316.375,0.0000
316.417,0.0000
316.458,0.0000
316.500,0.0000
316.542,0.0000
316.583,0.0000
316.625,0.0000
316.667,0.0000
316.708,0.0000
316.750,0.0000
316.792,0.0000
316.833,0.0000
316.875,0.0000
316.917,0.0000
316.958,0.0000
317.000,0.0000
317.042,0.0000
317.083,0.0000
317.125,0.0000
317.167,0.0000
317.208,0.0000
317.250,0.0000
317.292,0.0000
317.333,0.0000
317.375,0.0000
317.417,0.0000
317.458,0.0000
317.500,0.0000
317.542,0.0000
317.583,0.0000
317.625,0.0000
317.667,0.0000
317.708,0.0000
317.750,0.0000
317.792,0.0000
317.833,0.0000
317.875,0.0000
317.917,0.0000
317.958,0.0000
318.000,0.0000
318.042,0.0000
318.083,0.0000
318.125,0.0000
318.167,0.0000
318.208,0.0000
318.250,0.0000
318.292,0.0000
318.333,0.0000
318.375,0.0000
318.417,0.0000
318.458,0.0000
318.500,0.0000
318.542,0.0000
318.583,0.0000
318.625,0.0000
318.667,0.0000
318.708,0.0000
318.750,0.0000
318.792,0.0000
318.833,0.0000
318.875,0.0000
318.917,0.0000
318.958,0.0000
319.000,0.0000
319.042,0.0000
319.083,0.0000
319.125,0.0000
319.167,0.0000
319.208,0.0000
319.250,0.0000
319.292,0.0000
319.333,0.0000
319.375,0.0000
319.417,0.0000
319.458,0.0000
319.500,0.0000
319.542,0.0000
319.583,0.0000
319.625,0.0000
319.667,0.0000
319.708,0.0000
319.750,0.0000
319.792,0.0000
319.833,0.0000
319.875,0.0000
319.917,0.0000
319.958,0.0000
320.000,0.0000
320.042,0.0000
320.083,0.0000
320.125,0.0000
320.167,0.0000
320.208,0.0000
320.250,0.0000
320.292,0.0000
320.333,0.0000
320.375,0.0000
320.417,0.0000
320.458,0.0000
320.500,0.0000
320.542,0.0000
320.583,0.0000
320.625,0.0000
320.667,0.0000
320.708,0.0000
320.750,0.0000
320.792,0.0000
320.833,0.0000
320.875,0.0000
320.917,0.0000
320.958,0.0000
321.000,0.0000
321.042,0.0000
321.083,0.0000
321.125,0.0000
321.167,0.0000
321.208,0.0000
321.250,0.0000
321.292,0.0000
321.333,0.0000
321.375,0.0000
321.417,0.0000
321.458,0.0000
321.500,0.0000
321.542,0.0000
321.583,0.0000
321.625,0.0000
321.667,0.0000
321.708,0.0000
321.750,0.0000
321.792,0.0000
321.833,0.0000
321.875,0.0000
321.917,0.0000
321.958,0.0000
322.000,0.0000
322.042,0.0000
322.083,0.0000
322.125,0.0000
322.167,0.0000
322.208,0.0000
322.250,0.0000
322.292,0.0000
322.333,0.0000
322.375,0.0000
322.417,0.0000
322.458,0.0000
322.500,0.0000
322.542,0.0000
322.583,0.0000
322.625,0.0000
322.667,0.0000
322.708,0.0000
322.750,0.0000
322.792,0.0000
322.833,0.0000
322.875,0.0000
322.917,0.0000
322.958,0.0000
323.000,0.0000
323.042,0.0000
323.083,0.0000
323.125,0.0000
